,start,end,from_cty,to_cty,from_country,from_country_code,to_country,to_country_code,value,source,target,color,label,from_country_latlng,to_country_latlng,from_country_cca3,to_country_cca3
6198,03:00,04:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6199,03:00,04:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,95.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6200,04:00,05:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6201,04:00,05:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,105.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6202,05:00,06:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6203,05:00,06:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,68.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6204,06:00,07:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6205,06:00,07:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,58.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6206,07:00,08:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6207,07:00,08:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,13.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6208,08:00,09:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6209,08:00,09:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,30.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6210,09:00,10:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6211,09:00,10:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,19.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6212,10:00,11:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6213,10:00,11:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,28.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6214,11:00,12:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6215,11:00,12:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,39.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6216,12:00,13:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6217,12:00,13:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,21.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6218,13:00,14:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6219,13:00,14:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,34.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6220,14:00,15:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6221,14:00,15:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,53.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6222,15:00,16:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6223,15:00,16:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,42.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6224,16:00,17:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6225,16:00,17:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,28.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6226,17:00,18:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6227,17:00,18:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,51.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6228,18:00,19:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6229,18:00,19:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,45.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6230,19:00,20:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,0.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6231,19:00,20:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,10.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6232,20:00,21:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,15.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6233,20:00,21:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,0.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6234,21:00,22:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,48.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6235,21:00,22:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,0.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6236,22:00,23:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,111.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6237,22:00,23:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,0.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6238,23:00,00:00,North Macedonia (MK),Kosovo (XK),North Macedonia ,MK,Kosovo ,XK,145.0,26,2,"rgba(127, 127, 127, 0.8)",,"[41.83333333, 22]","[42.666667, 21.166667]",MKD,UNK
6239,23:00,00:00,Kosovo (XK),North Macedonia (MK),Kosovo ,XK,North Macedonia ,MK,0.0,2,26,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[41.83333333, 22]",UNK,MKD
6240,00:00,01:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,0.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6241,00:00,01:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,23.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6242,01:00,02:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,0.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6243,01:00,02:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,32.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6244,02:00,03:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,0.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6245,02:00,03:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,31.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6246,03:00,04:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,0.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6247,03:00,04:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,1.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6248,04:00,05:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,0.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6249,04:00,05:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6250,05:00,06:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,0.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6251,05:00,06:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,20.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6252,06:00,07:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,0.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6253,06:00,07:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,18.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6254,07:00,08:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,0.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6255,07:00,08:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,43.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6256,08:00,09:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,13.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6257,08:00,09:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6258,09:00,10:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,76.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6259,09:00,10:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6260,10:00,11:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,109.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6261,10:00,11:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6262,11:00,12:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,149.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6263,11:00,12:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6264,12:00,13:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,117.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6265,12:00,13:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6266,13:00,14:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,133.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6267,13:00,14:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6268,14:00,15:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,144.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6269,14:00,15:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6270,15:00,16:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,146.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6271,15:00,16:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6272,16:00,17:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,177.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6273,16:00,17:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6274,17:00,18:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,209.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6275,17:00,18:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6276,18:00,19:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,202.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6277,18:00,19:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6278,19:00,20:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,152.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6279,19:00,20:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6280,20:00,21:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,127.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6281,20:00,21:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6282,21:00,22:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,117.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6283,21:00,22:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6284,22:00,23:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,88.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6285,22:00,23:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6286,23:00,00:00,Montenegro (ME),Kosovo (XK),Montenegro ,ME,Kosovo ,XK,41.0,3,2,"rgba(127, 127, 127, 0.8)",,"[42.5, 19.3]","[42.666667, 21.166667]",MNE,UNK
6287,23:00,00:00,Kosovo (XK),Montenegro (ME),Kosovo ,XK,Montenegro ,ME,0.0,2,3,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[42.5, 19.3]",UNK,MNE
6288,00:00,01:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,471.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6289,00:00,01:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6290,01:00,02:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,438.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6291,01:00,02:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6292,02:00,03:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,423.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6293,02:00,03:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6294,03:00,04:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,409.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6295,03:00,04:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6296,04:00,05:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,395.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6297,04:00,05:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6298,05:00,06:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,400.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6299,05:00,06:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6300,06:00,07:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,436.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6301,06:00,07:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6302,07:00,08:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,423.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6303,07:00,08:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6304,08:00,09:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,387.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6305,08:00,09:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6306,09:00,10:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,398.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6307,09:00,10:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6308,10:00,11:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,414.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6309,10:00,11:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6310,11:00,12:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,383.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6311,11:00,12:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6312,12:00,13:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,404.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6313,12:00,13:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6314,13:00,14:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,399.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6315,13:00,14:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6316,14:00,15:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,385.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6317,14:00,15:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6318,15:00,16:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,389.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6319,15:00,16:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6320,16:00,17:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,366.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6321,16:00,17:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6322,17:00,18:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,361.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
6323,17:00,18:00,Kosovo (XK),Serbia (RS),Kosovo ,XK,Serbia ,RS,0.0,2,4,"rgba(127, 127, 127, 0.8)",,"[42.666667, 21.166667]","[44, 21]",UNK,SRB
6324,18:00,19:00,Serbia (RS),Kosovo (XK),Serbia ,RS,Kosovo ,XK,365.0,4,2,"rgba(127, 127, 127, 0.8)",,"[44, 21]","[42.666667, 21.166667]",SRB,UNK
